title,date,content,link
ที่สุดของฟุตบอล U-13 “Chang Junior Cup 2024” สานฝันแข้งเยาวชนสู่อังกฤษปีที่ 9,15/06/2567,"“น้ำแร่ธรรมชาติตราช้าง” ร่วมกับ สมาคมกีฬาฟุตบอลแห่งประเทศไทย ในพระบรมราชูปถัมภ์, สโมสรเลสเตอร์ ซิตี้ และบริษัท บูทรูม จำกัด ผู้ผลิตและจัดจำหน่ายชุดกีฬาแบรนด์อาริเกียร์ ระเบิดศึกฟุตบอลเยาวชนรุ่นอายุ 13 ปี รายการ “Chang Junior Cup 2024” ที่สุดของรายการแข่งขันฟุตบอลเยาวชน สานฝันสู่อังกฤษ เดิมพันด้วยรางวัลที่เงินหาซื้อไม่ได้ กับประสบการณ์สุดเอ็กซ์คลูซีฟบนเกาะอังกฤษ ในช่วงปลายเดือนกันยายนนี้เมื่อวันที่ 10 มิถุนายน 2567 ณ ห้องบอลรูม สโมสรราชพฤกษ์ ร้อยเอกเชษฐ์ รมยะนันทน์ ผู้อำนวยการอาวุโสสำนักประสานงานภายนอก, คุณโรจนสิทธิ์ มีนิจสิน รองผู้อำนวยการฝ่ายกีฬา บริษัท ไทยเบฟเวอเรจ จำกัด (มหาชน) โดยน้ำแร่ธรรมชาติตราช้าง คุณโชติรัฏฐ์ ศิริอัฐ ผู้แทนจากผลิตภัณฑ์น้ำแร่ธรรมชาติตราช้าง พร้อมด้วยคุณณัฐพล อันตรเสน ผู้อำนวยการกองส่งเสริมพัฒนากีฬาอาชีพ การกีฬาแห่งประเทศไทย, คุณเชน ขำวิลัย หัวหน้าฝ่ายเทคนิค ผู้แทนสมาคมกีฬาฟุตบอลแห่งประเทศไทยฯ, คุณภัฏปพนธ์ ปวริศร์สุรีกุล ผู้จัดการฝ่ายพัฒนาธุรกิจ บริษัท บูทรูม จำกัด ผู้ผลิตและจำหน่ายเครื่องแต่งกายกีฬาและไลฟ์สไตล์แบรนด์อาริเกียร์, คุณปรัชญา กลิ่นอบ ผู้จัดการฝ่ายการตลาดด้านกีฬา กลุ่มบริษัท คิง เพาเวอร์ และตัวแทนทั้ง 16 ทีม เข้าร่วมงานแถลงข่าวและจับสลาก “Chang Junior Cup 2024” รอบชิงแชมป์ประเทศไทยร้อยเอกเชษฐ์ รมยะนันทน์ ผู้อำนวยการอาวุโสสำนักประสานงานภายนอก บริษัท ไทยเบฟเวอเรจ จำกัด (มหาชน) กล่าวว่า “น้ำแร่ธรรมชาติตราช้าง อยู่เคียงข้างวงการฟุตบอลไทยมากว่า 25 ปี มุ่งมั่นพัฒนา สร้างรากฐาน และความยั่งยืนแบบทั้งระบบ โดยเริ่มตั้งแต่ระดับเยาวชน ซึ่งเป็นเป้าหมายสำคัญในการพัฒนาสู่นักกีฬาอาชีพในอนาคต จึงได้จัดการแข่งขัน ฟุตบอลเยาวชน รุ่นอายุ 13 ปี รายการ “Chang Junior Cup 2024” เพื่อสร้างเวทีและเพิ่มโอกาสให้น้องๆ เยาวชนทั่วประเทศได้ทดสอบฝีเท้ากันและพัฒนาศักยภาพให้มากขึ้น และเตรียมความพร้อมก่อนที่จะก้าวไปสู่วงการลูกหนังอาชีพและทีมชาติไทยต่อไปในอนาคต ซึ่งในปีนี้นับเป็นปีที่ 9 และมีน้องๆเยาวชนผ่านโครงการนี้มาแล้วกว่า 20,000 ชีวิต และมีน้องๆหลายคนได้พัฒนาทักษะฝีเท้าเติบโตสู่นักกีฬาสโมสรอาชีพรวมถึงทีมชาติมากมายทั้งที่โลดแล่นอยู่ในประเทศและออกไปค้าแข้งในต่างประเทศ ไม่ว่าจะเป็น “ต้า” ทรงชัย ทองฉ่ำ แชมป์ ปี 2013 สโมสรชลบุรี เอฟซี, “ไม้” อชิตพล คีรีรมย์ จากทีม KC-15 ชุดแชมป์ปี 2014 สโมสรปัจจุบันอยู่ในลีกต่างประเทศ, ทอมมี่ สตีเวนส์ จากทีม KC-15 แชมป์ ช้าง จูเนียร์ คัพ 2014 ที่ผันตัวไปเป็นโค้ชฟุตบอลต่างประเทศ, “แบงค์” ศุภณัฏฐ์ เหมือนตา กองหน้ายอดเยี่ยม ปี 2015 จากบุรีรัมย์ ยูไนเต็ด ปัจจุบันสังกัดสโมสรโอเอช ลูเวิน ในลีก เบลเยียม รวมถึงดาวรุ่งดวงใหม่อย่าง “ซีโฟร์” คคนะ คำยก MVP ชุดแชมป์ปี 2017 จากโรงเรียนอัสสัมชัญธนบุรี สังกัดสโมสรเมืองทอง ยูไนเต็ดในปัจจุบัน และ “พีม” สิทธา บุญหล้า ชุดแชมป์ปี 2017 จากโรงเรียนอัสสัมชัญธนบุรี สังกัดการท่าเรือ เอฟซีในปัจจุบัน และยังมีน้องๆอีกมากมายที่ได้โลดแล่นอยู่ในวงการฟุตบอลไทยทั้งในสโมสรอาชีพและรับใช้ทีมชาติไทย ซึ่งเป็นผลผลิตจากทัวร์นาเมนต์นี้”คุณโรจนสิทธิ์ มีนิจสิน รองผู้อำนวยการฝ่ายกีฬา บริษัท ไทยเบฟเวอเรจ จำกัด (มหาชน) โดยน้ำแร่ธรรมชาติตราช้าง กล่าวเพิ่มเติมว่า “การแข่งขัน Chang Junior Cup 2024 ในปีนี้ได้ทำการแข่งขันเพื่อหาตัวแทนทีมจากทั่วประเทศ ผ่านรอบคัดเลือกใน 6 ภูมิภาค มีทีมสมัครเข้าร่วมการแข่งขันร่วม 300 ทีม ซึ่งในตอนนี้เราได้สุดยอดทีมเยาวชนตัวแทนทุกภาคทั่วประเทศจำนวน 7 ทีม ประกอบด้วยShark Junior 2011แชมป์ภาคตะวันออกJFAM United แชมป์ภาคตะวันออกเฉียงเหนือโรงเรียนเทศบาลปลูกปัญญาในพระอุปถัมภ์ฯ แชมป์ภาคใต้โรงเรียนกีฬากรุงเทพมหานคร แชมป์ภาคตะวันตกโรงเรียนกีฬาเทศบาลนครนครสวรรค์ แชมป์ภาคเหนือโรงเรียนปทุมคงคา แชมป์ และโรงเรียนพระแม่มารีสาทร รองแชมป์ โซนกรุงเทพฯและปริมณฑลซึ่งทั้ง 7 ทีม จะเข้าแข่งขันกับทีมเยาวชนจากสโมสรแถวหน้าของประเทศไทย จำนวน 9 ทีม คือ โรงเรียนอัสสัมชัญธนบุรี แชมป์เก่า ดีกรีแชมป์ 5 สมัย, ชลบุรี เอฟซี ดีกรีแชมป์ 2 สมัย, บุรีรัมย์ ยูไนเต็ด รองแชมป์ปี 2019, ราชบุรี เอฟซี รองแชมป์ปี 2017, โปลิศ เทโร เอฟซี, พีที ประจวบ เอฟซี, นครปฐม ยูไนเต็ด, สุพรรณบุรี เอฟซี, และทหารบก เอฟซี ทำการแข่งขันแบบแบ่งกลุ่ม 4 กลุ่ม เพื่อหาทีมที่มีคะแนนที่ดีที่สุดอันดับ 1 และ 2 ของกลุ่มเข้าแข่งขันในรอบ 8 ทีมสุดท้ายในระบบน็อคเอ้าท์ จนถึงรอบชิงชนะเลิศ”ผลการจับสลากแบ่งกลุ่มการแข่งขัน Chang Junior Cup 2024กลุ่ม A ได้แก่ สุพรรณบุรี เอฟซี, นครปฐม ยูไนเต็ด, โรงเรียนกีฬาเทศบาลนครนครสวรรค์ และ โรงเรียนพระแม่มารีสาทรกลุ่ม B ได้แก่ พีที ประจวบ เอฟซี, โรงเรียนเทศบาลปลูกปัญญาในพระอุปถัมภ์ และ ทหารบก เอฟซีกลุ่ม C ได้แก่ โรงเรียนปทุมคงคา, Shark Junior, ราชบุรี เอฟซี และ บุรีรัมย์ ยูไนเต็ดกลุ่ม D ได้แก่ โรงเรียนกีฬากรุงเทพมหานคร, โปลิศ เทโร เอฟซี, JFAM Unted และ ชลบุรี เอฟซีนอกจากนี้ทาง“ช้าง”ยังมีรางวัลพิเศษสำหรับนักเตะฝีเท้าดีที่ผ่านการคัดเลือกจากคณะกรรมการผู้ทรงคุณวุฒิของวงการฟุตบอลไทย รวม 7 รางวัลด้วยกัน ได้แก่ กองหน้ายอดเยี่ยม, กองกลางยอดเยี่ยม, กองหลังยอดเยี่ยม, ผู้รักษาประตูยอดเยี่ยม, รางวัลผู้เล่นยอดเยี่ยม หรือ Most Valuable Player (MVP) และรางวัลนักเตะผู้มีพรสวรรค์ หรือ “Most Talented Player” ที่จะได้สิทธิ์เดินทางสู่ประเทศอังกฤษพร้อมกับทีมแชมป์ Chang Junior Cup 2024 และรางวัลพิเศษอีก 1 รางวัล คือ “Sportsmanship Award” สำหรับทีมที่มีความเป็นน้ำใจนักกีฬาตลอดทัวร์นาเมนต์สำหรับ “Chang Junior Cup 2024” รอบชิงแชมป์ประเทศไทย จะทำการแข่งขันระหว่างวันที่ 11 – 14 มิถุนายน 2567 ที่สนามไทยเบฟ ฟุตบอล อะคาเดมี่ ส่วนรอบรองและรอบชิงชนะเลิศ จะทำการแข่งขันในระหว่างวันที่ 22 – 23 มิถุนายน 2567 ที่สนามบุณยะจินดา เพื่อหาทีมแชมป์เพียงหนึ่งเดียว ที่จะคว้าสิทธิ์บินตรงสู่แดนผู้ดี เพื่อเปิดประสบการณ์ลูกหนังอันล้ำค่าที่เงินหาซื้อไม่ได้แบบเอ็กซ์คลูซีฟ ในการเดินทางไปยังแหล่งต้นกำเนิดเป็นระยะเวลา 10 วัน ติวเข้มกับสโมสรชั้นนำของประเทศอังกฤษ อย่างทัพจิ้งจอกสยาม “เลสเตอร์ ซิตี้” เจ้าของแชมป์แชมเปี้ยนชิพ ฤดูกาลล่าสุด และได้สิทธิ์กลับมาเล่นในลีกสูงสุดอย่าง พรีเมียร์ลีก อีกครั้งในฤดูกาล 2024/25 นอกจากนี้ยังจะได้เข้าชมการแข่งขันฟุตบอล พรีเมียร์ลีก อังกฤษ แบบติดขอบสนาม พร้อมลงแข่งขันฟุตบอลกระชับมิตรกับอะคาเดมี่ของสโมสรชื่อดังในระดับพรีเมียร์ลีก ปลายเดือนกันยายนนี้ ส่วนรองชนะเลิศได้รับทุนการศึกษา 50,000 บาท อันดับที่ 3 รับทุนการศึกษา 30,000 บาท และอันดับที่ 4 รับทุนการศึกษา 20,000 บาท ติดตามข่าวสาร ผลการแข่งขัน และรับชมการถ่ายทอดสด “Chang Junior Cup 2024” ได้ทางFacebook : ThaiBev ThaiTalentFacebookFacebookXTwitterLINELineดูข่าวเพิ่มเติมratchanipong vorasarinฟุตบอลข่าวที่เกี่ยวข้องBEM จับมือ กทพ. คิกออฟโครงการ “ฟุตบอลปันสุข สนุกรอบสายทาง” สร้างแรงบันดาลใจให้เยาวชนกลุ่มธุรกิจ TCP ปลุกพลังเยาวชน ส่งต่อโอกาสทางกีฬา มอบลูกฟุตบอลทั่วไทย“จเด็จ”ขอบคุณ”มาดามแป้ง”ดึงลูกครึ่งเข้าแคมป์กาตาร์ ลุยยู 17 อช. นักเตะยช.แมน ยู มาด้วยAIS PLAY ยิงสด “กีฬามหา’ลัยครั้งที่ 50” “ธรรมศาสตร์เกมส์ 2025” ชมฟรีครั้งแรกกับ “4 Business Schools Cup 2025 : การแข่งขันฟุตบอลสร้างสัมพันธ์ 4 มหาวิทยาลัย”",https://tna.mcot.net/sport-1379075
เกาะติดยูโร 2024 : เยอรมนีใช้ จนท.2 หมื่นนาย ดูแลความปลอดภัยยูโร,14/06/2567,"เยอรมนี 14 มิ.ย. –ฟุตบอลยูโร 2024 คืนนี้ (14 มิ.ย.) จะเปิดฉากขึ้นอย่างเป็นทางการ เยอรมนี เจ้าภาพ จะเปิดสนาม พบสกอตแลนด์ โดยเยอรมนีใช้เจ้าหน้าที่ 20,000 นาย ดูแลความปลอดภัยสนามมิวนิค ฟุตบอล อารีน่า หรืออลิอันซ์ อารีน่า สนามเหย้าของทีมบาเยิร์น มิวนิค ที่จะใช้เป็นสังเวียนแข้งในนัดเปิดสนามคืนนี้ (14 มิ.ย.) มีความจุกว่า 75,000 ที่นั่ง สำหรับเกมลีกในประเทศ แต่ในศึกยูโรครั้งนี้ลดลงมาเหลือ 66,000 ที่นั่ง เพื่อความปลอดภัย เปิดใช้งานมาตั้งแต่ปี 2005 และเคยใช้เป็นสังเวียนแข้งในทัวร์นาเมนต์สำคัญระดับนานาชาติอย่างต่อเนื่อง ทั้งศึกยูฟ่า แชมเปียนส์ลีก นัดชิงชนะเลิศ เมื่อปี 2012 เชลซีดวลจุดโทษชนะบาเยิร์น มิวนิค 4-3 รวมถึงศึกยูโร 2020 รอบ 8 ทีมสุดท้าย อิตาลี ชนะ เบลเยียม 2-1 สำหรับมิวนิค ฟุตบอล อารีน่า จะใช้แข่งขันทั้งหมด 6 นัด เริ่มต้นคืนนี้ และนัดสุดท้ายรอบรองฯ วันที่ 9 กรกฎาคมแนนซี ฟาเซอร์ รัฐมนตรีมหาดไทยของเยอรมนี ให้การต้อนรับเจ้าหน้าที่ตำรวจนานาชาติประมาณ 350 นาย ที่จะช่วยดูแลความปลอดภัยในศึกยูโร 2024 ซึ่งถือเป็นความร่วมมือจากทุกชาติที่เข้าร่วมดวลแข้งในศึกยูโรครั้งนี้ โดย ดีเทอร์ โรมันน์ หัวหน้าตำรวจสหพันธรัฐเยอรมนี เชื่อว่าเจ้าหน้าที่ต่างประเทศจะช่วยลดความรุนแรงจากแฟนบอลชาติเดียวกัน นอกจากนี้ยังมีเจ้าหน้าที่ระหว่างประเทศอีก 230 นาย ที่ได้ทำงานอยู่ที่ศูนย์ความร่วมมือตำรวจระหว่างประเทศ หรือ IPCC สำหรับเยอรมนีจะใช้กำลังเจ้าหน้าที่กว่า 20,000 นาย ดูแลความปลอดภัยตลอดการแข่งขัน 1 เดือน .-สำนักข่าวไทยFacebookFacebookXTwitterLINELineดูข่าวเพิ่มเติมNujareeเกาะติดยูโร 2024เยอรมนีข่าวที่เกี่ยวข้องนายกฯ พบผู้บริหารบริษัท DKSH ณ นครซูริก ก่อนบินต่อเบอร์ลินเกิดเหตุขับรถพุ่งชนคนในเยอรมนีนายกฯ ออกเดินทางไปกรุงเบอร์ลิน เยอรมนี ร่วมงาน ITB Berlin 2025พรรคอนุรักษ์นิยมคว้าชัยเลือกตั้งทั่วไปเยอรมนีเยอรมนีเปิดคูหาเลือกตั้งระดับประเทศ",https://tna.mcot.net/sport-1378842
เกาะติดยูโร 2024 : “เอ็มบัปเป้” หวังพาฝรั่งเศสคว้าแชมป์ยูโร,13/06/2567,"เยอรมนี 13 มิ.ย. –คิลิยัน เอ็มบัปเป หวังพาฝรั่งเศสคว้าแชมป์ยูโร 2024 เพื่อลบความผิดหวังจากฟุตบอลโลก ที่ทำได้เพียงแค่รองแชมป์โลก 2022 ส่วนแมนเชสเตอร์ ซิตี้ มีนักเตะลุยศึกยูโรครั้งนี้มากที่สุดถึง 14 คนศึกยูโร 2024 ที่กำลังจะเปิดฉากดวลแข้งในคืนวันพรุ่งนี้ (14 มิ.ย.) ที่ประเทศเยอรมนี ล่าสุด “ทีมตราไก่” ฝรั่งเศส ภายใต้การคุมทีมของ ดิดิเยร์ เดชองส์ นำลูกทีมลงฝึกซ้อมที่แคมป์เก็บตัวที่ห่างจากเมืองดอร์ทมุนด์ 75 ไมล์ โดยฝรั่งเศส อันดับ 2 ของโลก และอดีตแชมป์ยุโรป 2 สมัย ถือเป็นหนึ่งในทีมเต็งที่จะคว้าแชมป์ยุโรปในปีนี้ จากการนำทีมของ คิลิยัน เอ็มบัปเป, อองตวน กรีซมันน์ และโอลิวิเยร์ ชิรูด์ 3 ดาวดังของทีม โดยเอ็มบัปเป หวังจะพาทีมฝรั่งเศส คว้าแชมป์ยุโรปในปีนี้ให้ได้ เพื่อลบความผิดหวังจากฟุตบอลโลก 2022 ที่ดวลจุดโทษพ่ายอาร์เจนตินา สำหรับฝรั่งเศสอยู่กลุ่มดี ร่วมกับโปแลนด์ เนเธอร์แลนด์ และออสเตรีย ที่จะลงสนามพบกันในนัดแรก คืนวันที่ 17 มิถุนายน เวลา 02.00 น.“ทีมเรือใบสีฟ้า” แมนเชสเตอร์ ซิตี้ แชมป์พรีเมียร์ลีก อังกฤษ ฤดูกาลล่าสุด เป็นสโมสรที่มีนักเตะติดทีมชาติลุยยูโร 2024 ที่ประเทศเยอรมนี มากที่สุดถึง 14 คน นำโดย เควิน เดอ บรอยน์ กับ เฌเรมี โดกู ทีมชาติเบลเยียม, รูเบน ดิอาส, แบร์นาร์โด ซิลวา, มาเตอุส นูเนส, เจา กันเซโล ทีมชาติโปรตุเกส, มานูเอล อคานจี กับ นาธาน อาเก้ ทีมชาติเนเธอร์แลนด์, ยอสโก กวาร์ดิออล กับ มาเตโอ โควาชิช ทีมชาติโครเอเชีย, โรดรี้ ทีมชาติสเปน, ฟิล โฟเด้น, ไคล์ วอล์คเกอร์ และ จอห์น สโตนส์ ทีมชาติอังกฤษ ส่วนทีมที่มีนักเตะลุยศึกยูโรรองลงมา ได้แก่ ปารีส แซงต์-แชร์กแมง, เรอัล มาดริด 12 คน บาร์เซโลนา, บาเยิร์น มิวนิก และไลป์ซิก 11 คนโปแลนด์ลงฝึกซ้อมต่อหน้าแฟนบอลกว่า 2,000 คน ที่เมืองฮันโนเวอร์ ของเยอรมนี โดยโปแลนด์ที่จะลงประเดิมสนามนัดแรก กลุ่มดี พบเนเธอร์แลนด์ คืนวันอาทิตย์ที่ 16 มิถุนายน เวลา 20.00 น. จะไม่มี โรเบิร์ต เลวานดอฟสกี ดาวยิงจากบาร์เซโลนา ที่ได้รับบาดเจ็บต้นขาขวา ก่อนเกมอุ่นเครื่องที่เอาชนะตุรกี 2-1 เมื่อคืนวันจันทร์ที่ผ่านมา แต่ทีมแพทย์ของโปแลนด์บอกว่าจะทำทุกวิถีทางให้ เลวานดอฟสกี กลับมาลงสนามให้ได้ ในเกมนัดที่ 2 พบออสเตรีย คืนวันที่ 21 มิถุนายน และฝรั่งเศส ในอีก 4 วันสำนักงานตำรวจแห่งชาติ เปิดศูนย์ป้องกันและปราบปรามการลักลอบเล่นการพนันทายผลฟุตบอลยูโร 2024 ทั่วประเทศ กำชับเข้มงวดกำจัดการพนันทุกรูปแบบ ทุกพื้นที่ โดยจะเริ่มเปิดศูนย์ฯ พร้อมกันทั่วประเทศในวันศุกร์ที่ 14 มิถุนายนนี้ ตั้งแต่เวลา 10.00 น. โดยหากมีเบาะแสหรือเรื่องร้องเรียนเกี่ยวกับการพนันทายผลฟุตบอล หรืออาชญากรรมอื่นๆ แจ้งที่สายด่วน 191 หรือสายด่วน 1599 ได้ตลอด 24 ชั่วโมงสำหรับโปรแกรมฟุตบอลยูโร 2024 ที่ทางช่อง 9 MCOT HD 30 จะถ่ายทอดสดทั้งหมด 7 นัด ในรอบแรก จะประเดิมนัดแรกคืนวันพุธที่ 19 มิถุนายน รอบแรก กลุ่มเอ เวลา 02.00 น. สกอตแลนด์ พบ สวิตเซอร์แลนด์ .-สำนักข่าวไทยFacebookFacebookXTwitterLINELineดูข่าวเพิ่มเติมNujareeคิลิยัน เอ็มบัปเปฝรั่งเศสยูโร 2024ข่าวที่เกี่ยวข้องนวดไทยในฝรั่งเศสกระแสดี ก.แรงงาน หนุนส่งบุคลากรฝีมือดีไปทำงาน“ทรัมป์” โพสต์อ้างอิงคำพูด “นโปเลียน”บรรยากาศวาเลนไทน์ในต่างประเทศร้านดอกไม้กินได้ในฝรั่งเศสปารีสรักษาความปลอดภัยเข้มประชุมสุดยอด AI โลก",https://tna.mcot.net/sport-1378373
เกาะติดยูโร 2024 : MCOT HD-PPTV-ไทยรัฐทีวี จับมือ “แอโร่ซอฟ” ยิงสดยูโร 2024,12/06/2567,"12 มิ.ย. –ช่อง 9 MCOT HD หมายเลข 30 ไทยรัฐทีวี และ PPTV สามพันธมิตร ประกาศความร่วมมือถ่ายทอดสดศึกยูโร 2024 ตลอด 1 เดือนเต็มความเคลื่อนไหวฟุตบอลชิงแชมป์แห่งชาติยุโรป หรือยูโร 2024 ที่กำลังจะเปิดฉากดวลแข้งคืนวันศุกร์ที่ 14 มิถุนายน-14 กรกฎาคมนี้ ที่ประเทศเยอรมนี ล่าสุด “แอโร่ซอฟ” แถลงข่าวจับมือ 3 พันธมิตร ได้แก่ MCOT HD หมายเลข 30, PPTV และไทยรัฐทีวี ถ่ายทอดสดศึกยูโร 2024 ครบทั้ง 51 นัด ตลอดระยะเวลา 1 เดือนเต็มภายในงานมี คุณโกมล จึงรุ่งเรืองกิจ ประธานกรรมการ บริษัท ซัมมิทฟุตแวร์ จำกัด หรือ แอโร่ซอฟ, นายผาติยุทธ ใจสว่าง รักษาการในตำแหน่งผู้อำนวยการใหญ่ บริษัท อสมท จำกัด (มหาชน), คุณจิตสุภา วัชรพล ประธานเจ้าหน้าที่บริหารร่วม ไทยรัฐทีวี และไทยรัฐออนไลน์ และคุณพรชัย พูนล้ำเลิศ รักษาการกรรมการผู้อำนวยการใหญ่ PPTV HD 36 ร่วมยืนยันความร่วมมือในครั้งนี้ ซึ่งคุณโกมล จึงรุ่งเรืองกิจ เปิดเผยว่า แอโร่ซอฟ จะนำฟุตบอลยูโร 2024 มาให้แฟนบอลชาวไทยได้รับชมกันแบบเต็มอิ่ม ผ่านสื่อหลายๆ ช่องที่ร่วมมือกัน เพื่อมอบความสุขให้กับชาวไทยทั้งประเทศขณะที่ นายผาติยุทธ ใจสว่าง รักษาการในตำแหน่งผู้อำนวยการใหญ่ บริษัท อสมท จำกัด (มหาชน) ได้ขอบคุณแอโร่ซอฟ และพันธมิตร ที่คว้าลิขสิทธิ์ยูโร 2024 มาให้ชาวไทยได้รับชมกัน โดยแฟนบอลสามารถติดตามการถ่ายทอดสดและความเคลื่อนไหวทางช่อง 9 MCOT HD หมายเลข 30 รวมถึงคลื่นวิทยุเอฟเอ็ม 99 แบบติดขอบสนามสำหรับโปรแกรมฟุตบอลยูโร 2024 ที่ทางช่อง 9 MCOT HD 30 จะถ่ายทอดสดทั้งหมด 7 นัด ในรอบแรก จะประเดิมนัดแรกคืนวันพุธที่ 19 มิถุนายน รอบแรก กลุ่มเอ เวลา 02.00 น. สกอตแลนด์ พบ สวิตเซอร์แลนด์ส่วนความเคลื่อนไหวของทีมขวัญใจมหาชน “สิงโตคำราม” อังกฤษ ภายใต้การคุมทีมของ แกเร็ธ เซาธ์เกต กุนซือของทีม นำลูกทีมทั้ง 26 คน ลงฝึกซ้อมที่เยอรมนี ครั้งแรกต่อหน้าแฟนบอลที่ได้รับเชิญประมาณ 500 คน นำโดย แฮร์รี เคน ดาวยิงกัปตันทีม, จู๊ด เบลลิงแฮม และฟิล โฟเดน ซึ่งจู๊ด เบลลิงแฮม ได้ลงฝึกซ้อมกับเพื่อนร่วมทีมครั้งแรก นับตั้งแต่พา “ทีมราชันชุดขาว” เรอัล มาดริด คว้าแชมป์ยูฟ่า แชมเปียนส์ลีก เช่นเดียวกับ ลุ๊ค ชอว์ กับ จอห์น สโตนส์ ที่เพิ่งหายจากอาการบาดเจ็บ สำหรับอังกฤษ อยู่กลุ่มซี ร่วมกับ สโลวีเนีย เดนมาร์ก และเซอร์เบีย ที่จะพบกันในนัดแรก คืนวันอาทิตย์ที่ 16 มิถุนายน เวลา 02.00 น.“ทีมขุนพลอัซซูรี” อิตาลี แชมป์เก่า ภายใต้การคุมทีมของ ลูเซียโน สปัลเล็ตติ กุนซือวัย 65 ปี ที่เข้ามารับงานคุมทีมแทนที่ โรแบร์โต มันชินี เมื่อปีที่แล้ว หลังจากพานาโปลี คว้าแชมป์กัลโช เซเรีย อา อิตาลี ครั้งแรกในรอบ 33 ปี ได้ลงฝึกซ้อมครั้งแรกที่แคมป์เก็บตัวที่ประเทศเยอรมนี ท่ามกลางแฟนบอลนับร้อยคนสำหรับอิตาลี อยู่ในกลุ่มบี ที่ถือเป็นกรุ๊ผออฟเดธ ร่วมกับ สเปน อดีตแชมป์ยูโร 3 สมัย, โครเอเชีย รองแชมป์โลกปี 2018 และอัลแบเนีย โดยจะลงประเดิมสนามนัดแรกพบอัลแบเนีย คืนวันเสาร์ที่ 15 มิถุนายนนี้ เวลา 02.00 น. -สำนักข่าวไทยFacebookFacebookXTwitterLINELineดูข่าวเพิ่มเติมNujareeMCOT HDยูโร 2024เกาะติดยูโร 2024แอโร่ซอฟข่าวที่เกี่ยวข้องสเปนนำถ้วยแชมป์ยูโร 2024 ร่วมเฉลิมฉลองกับแฟนบอลเกาะติดยูโร 2024 : อังกฤษเปิดเส้นทางฉลองแชมป์ยูโรเกาะติดยูโร 2024 : เนเธอร์แลนด์ส่งนักเตะชุดใหญ่ลงสนามชี้ชะตาอังกฤษเกาะติดยูโร 2024 : สเปนไร้ “การ์บาฆาล-นอร์กม็องด์” ติดโทษแบนครบแล้ว 4 ทีมสุดท้าย ศึกยูโร 2024",https://tna.mcot.net/sport-1377846
